# x   y   V_numerica   V_analitica   |error|
   1.260000E+00   1.040000E+00   3.541983E-01   3.542436E-01   4.528854E-05
   1.280000E+00   1.040000E+00   3.807828E-01   3.808307E-01   4.789998E-05
   1.300000E+00   1.040000E+00   4.076926E-01   4.077429E-01   5.032141E-05
   1.320000E+00   1.040000E+00   4.349225E-01   4.349750E-01   5.254336E-05
   1.340000E+00   1.040000E+00   4.624678E-01   4.625224E-01   5.455631E-05
   1.360000E+00   1.040000E+00   4.903238E-01   4.903801E-01   5.635254E-05
   1.380000E+00   1.040000E+00   5.184859E-01   5.185438E-01   5.792426E-05
   1.400000E+00   1.040000E+00   5.469497E-01   5.470089E-01   5.926560E-05
   1.420000E+00   1.040000E+00   5.757108E-01   5.757712E-01   6.037061E-05
   1.440000E+00   1.040000E+00   6.047652E-01   6.048265E-01   6.123534E-05
   1.460000E+00   1.040000E+00   6.341088E-01   6.341706E-01   6.185577E-05
   1.480000E+00   1.040000E+00   6.637375E-01   6.637997E-01   6.222991E-05
   1.500000E+00   1.040000E+00   6.936475E-01   6.937099E-01   6.235572E-05
   1.520000E+00   1.040000E+00   7.238352E-01   7.238974E-01   6.223322E-05
   1.540000E+00   1.040000E+00   7.542967E-01   7.543586E-01   6.186237E-05
   1.560000E+00   1.040000E+00   7.850287E-01   7.850900E-01   6.124520E-05
   1.580000E+00   1.040000E+00   8.160276E-01   8.160880E-01   6.038365E-05
   1.600000E+00   1.040000E+00   8.472900E-01   8.473493E-01   5.928174E-05
   1.620000E+00   1.040000E+00   8.788127E-01   8.788706E-01   5.794340E-05
   1.640000E+00   1.040000E+00   9.105924E-01   9.106488E-01   5.637455E-05
   1.660000E+00   1.040000E+00   9.426260E-01   9.426805E-01   5.458103E-05
   1.680000E+00   1.040000E+00   9.749104E-01   9.749629E-01   5.257060E-05
   1.700000E+00   1.040000E+00   1.007443E+00   1.007493E+00   5.035094E-05
   1.720000E+00   1.040000E+00   1.040220E+00   1.040268E+00   4.793155E-05
   1.740000E+00   1.040000E+00   1.073239E+00   1.073284E+00   4.532184E-05
   1.760000E+00   1.040000E+00   1.106497E+00   1.106540E+00   4.253289E-05
   1.780000E+00   1.040000E+00   1.139992E+00   1.140032E+00   3.957578E-05
   1.800000E+00   1.040000E+00   1.173721E+00   1.173758E+00   3.646307E-05
   1.820000E+00   1.040000E+00   1.207681E+00   1.207715E+00   3.320733E-05
   1.840000E+00   1.040000E+00   1.241870E+00   1.241900E+00   2.982251E-05
   1.860000E+00   1.040000E+00   1.276285E+00   1.276312E+00   2.632266E-05
   1.880000E+00   1.040000E+00   1.310924E+00   1.310947E+00   2.272308E-05
   1.900000E+00   1.040000E+00   1.345784E+00   1.345803E+00   1.903936E-05
   1.920000E+00   1.040000E+00   1.380864E+00   1.380879E+00   1.528841E-05
   1.940000E+00   1.040000E+00   1.416159E+00   1.416171E+00   1.148794E-05
   1.960000E+00   1.040000E+00   1.451670E+00   1.451678E+00   7.657614E-06
   1.980000E+00   1.040000E+00   1.487392E+00   1.487396E+00   3.819483E-06
   2.000000E+00   1.040000E+00   1.523325E+00   1.523325E+00   0.000000E+00

   1.000000E+00   1.060000E+00   6.176504E-02   6.176504E-02   0.000000E+00
   1.020000E+00   1.060000E+00   8.440522E-02   8.441094E-02   5.725635E-06
   1.040000E+00   1.060000E+00   1.074611E-01   1.074726E-01   1.146714E-05
   1.060000E+00   1.060000E+00   1.309247E-01   1.309419E-01   1.719217E-05
   1.080000E+00   1.060000E+00   1.547884E-01   1.548112E-01   2.287077E-05
   1.100000E+00   1.060000E+00   1.790447E-01   1.790732E-01   2.847538E-05
   1.120000E+00   1.060000E+00   2.036867E-01   2.037207E-01   3.397969E-05
   1.140000E+00   1.060000E+00   2.287073E-01   2.287467E-01   3.935925E-05
   1.160000E+00   1.060000E+00   2.541001E-01   2.541447E-01   4.459016E-05
   1.180000E+00   1.060000E+00   2.798586E-01   2.799082E-01   4.965031E-05
   1.200000E+00   1.060000E+00   3.059766E-01   3.060311E-01   5.451780E-05
   1.220000E+00   1.060000E+00   3.324481E-01   3.325073E-01   5.917267E-05
   1.240000E+00   1.060000E+00   3.592675E-01   3.593311E-01   6.359503E-05
   1.260000E+00   1.060000E+00   3.864290E-01   3.864968E-01   6.776710E-05
   1.280000E+00   1.060000E+00   4.139273E-01   4.139990E-01   7.167113E-05
   1.300000E+00   1.060000E+00   4.417572E-01   4.418325E-01   7.529173E-05
   1.320000E+00   1.060000E+00   4.699136E-01   4.699922E-01   7.861343E-05
   1.340000E+00   1.060000E+00   4.983915E-01   4.984731E-01   8.162337E-05
   1.360000E+00   1.060000E+00   5.271861E-01   5.272704E-01   8.430860E-05
   1.380000E+00   1.060000E+00   5.562928E-01   5.563795E-01   8.665894E-05
   1.400000E+00   1.060000E+00   5.857072E-01   5.857959E-01   8.866411E-05
   1.420000E+00   1.060000E+00   6.154248E-01   6.155151E-01   9.031675E-05
   1.440000E+00   1.060000E+00   6.454413E-01   6.455329E-01   9.160938E-05
   1.460000E+00   1.060000E+00   6.757527E-01   6.758452E-01   9.253757E-05
   1.480000E+00   1.060000E+00   7.063548E-01   7.064479E-01   9.309677E-05
   1.500000E+00   1.060000E+00   7.372438E-01   7.373371E-01   9.328551E-05
   1.520000E+00   1.060000E+00   7.684159E-01   7.685090E-01   9.310223E-05
   1.540000E+00   1.060000E+00   7.998672E-01   7.999598E-01   9.254846E-05
   1.560000E+00   1.060000E+00   8.315943E-01   8.316859E-01   9.162563E-05
   1.580000E+00   1.060000E+00   8.635936E-01   8.636839E-01   9.033825E-05
   1.600000E+00   1.060000E+00   8.958615E-01   8.959502E-01   8.869074E-05
   1.620000E+00   1.060000E+00   9.283949E-01   9.284816E-01   8.669052E-05
   1.640000E+00   1.060000E+00   9.611903E-01   9.612746E-01   8.434491E-05
   1.660000E+00   1.060000E+00   9.942446E-01   9.943262E-01   8.166415E-05
   1.680000E+00   1.060000E+00   1.027555E+00   1.027633E+00   7.865836E-05
   1.700000E+00   1.060000E+00   1.061117E+00   1.061193E+00   7.534045E-05
   1.720000E+00   1.060000E+00   1.094930E+00   1.095002E+00   7.172323E-05
   1.740000E+00   1.060000E+00   1.128989E+00   1.129057E+00   6.782207E-05
   1.760000E+00   1.060000E+00   1.163292E+00   1.163356E+00   6.365231E-05
   1.780000E+00   1.060000E+00   1.197837E+00   1.197896E+00   5.923162E-05
   1.800000E+00   1.060000E+00   1.232619E+00   1.232674E+00   5.457767E-05
   1.820000E+00   1.060000E+00   1.267638E+00   1.267688E+00   4.971026E-05
   1.840000E+00   1.060000E+00   1.302890E+00   1.302934E+00   4.464923E-05
   1.860000E+00   1.060000E+00   1.338372E+00   1.338412E+00   3.941635E-05
   1.880000E+00   1.060000E+00   1.374083E+00   1.374117E+00   3.403360E-05
   1.900000E+00   1.060000E+00   1.410019E+00   1.410047E+00   2.852472E-05
   1.920000E+00   1.060000E+00   1.446178E+00   1.446201E+00   2.291400E-05
   1.940000E+00   1.060000E+00   1.482559E+00   1.482576E+00   1.722756E-05
   1.960000E+00   1.060000E+00   1.519157E+00   1.519169E+00   1.149281E-05
   1.980000E+00   1.060000E+00   1.555973E+00   1.555978E+00   5.739560E-06
   2.000000E+00   1.060000E+00   1.593002E+00   1.593002E+00   0.000000E+00

   1.000000E+00   1.080000E+00   8.311792E-02   8.311792E-02   0.000000E+00
   1.020000E+00   1.080000E+00   1.065872E-01   1.065949E-01   7.626271E-06
   1.040000E+00   1.080000E+00   1.304801E-01   1.304953E-01   1.526276E-05
   1.060000E+00   1.080000E+00   1.547884E-01   1.548112E-01   2.287077E-05
   1.080000E+00   1.080000E+00   1.795043E-01   1.795347E-01   3.041355E-05
   1.100000E+00   1.080000E+00   2.046204E-01   2.046582E-01   3.785559E-05
   1.120000E+00   1.080000E+00   2.301293E-01   2.301745E-01   4.516347E-05
   1.140000E+00   1.080000E+00   2.560241E-01   2.560764E-01   5.230454E-05
   1.160000E+00   1.080000E+00   2.822981E-01   2.823574E-01   5.924824E-05
   1.180000E+00   1.080000E+00   3.089448E-01   3.090108E-01   6.596444E-05
   1.200000E+00   1.080000E+00   3.359578E-01   3.360302E-01   7.242532E-05
   1.220000E+00   1.080000E+00   3.633312E-01   3.634098E-01   7.860321E-05
   1.240000E+00   1.080000E+00   3.910589E-01   3.911434E-01   8.447312E-05
   1.260000E+00   1.080000E+00   4.191354E-01   4.192254E-01   9.001006E-05
   1.280000E+00   1.080000E+00   4.475551E-01   4.476503E-01   9.519203E-05
   1.300000E+00   1.080000E+00   4.763127E-01   4.764127E-01   9.999697E-05
   1.320000E+00   1.080000E+00   5.054031E-01   5.055075E-01   1.044061E-04
   1.340000E+00   1.080000E+00   5.348211E-01   5.349295E-01   1.084006E-04
   1.360000E+00   1.080000E+00   5.645619E-01   5.646739E-01   1.119650E-04
   1.380000E+00   1.080000E+00   5.946209E-01   5.947360E-01   1.150841E-04
   1.400000E+00   1.080000E+00   6.249934E-01   6.251111E-01   1.177460E-04
   1.420000E+00   1.080000E+00   6.556749E-01   6.557948E-01   1.199391E-04
   1.440000E+00   1.080000E+00   6.866611E-01   6.867828E-01   1.216555E-04
   1.460000E+00   1.080000E+00   7.179479E-01   7.180707E-01   1.228871E-04
   1.480000E+00   1.080000E+00   7.495310E-01   7.496546E-01   1.236301E-04
   1.500000E+00   1.080000E+00   7.814065E-01   7.815304E-01   1.238803E-04
   1.520000E+00   1.080000E+00   8.135705E-01   8.136941E-01   1.236379E-04
   1.540000E+00   1.080000E+00   8.460192E-01   8.461421E-01   1.229028E-04
   1.560000E+00   1.080000E+00   8.787490E-01   8.788706E-01   1.216789E-04
   1.580000E+00   1.080000E+00   9.117561E-01   9.118761E-01   1.199701E-04
   1.600000E+00   1.080000E+00   9.450372E-01   9.451550E-01   1.177844E-04
   1.620000E+00   1.080000E+00   9.785887E-01   9.787038E-01   1.151296E-04
   1.640000E+00   1.080000E+00   1.012407E+00   1.012519E+00   1.120173E-04
   1.660000E+00   1.080000E+00   1.046490E+00   1.046598E+00   1.084593E-04
   1.680000E+00   1.080000E+00   1.080833E+00   1.080938E+00   1.044708E-04
   1.700000E+00   1.080000E+00   1.115434E+00   1.115534E+00   1.000672E-04
   1.720000E+00   1.080000E+00   1.150289E+00   1.150384E+00   9.526707E-05
   1.740000E+00   1.080000E+00   1.185396E+00   1.185486E+00   9.008925E-05
   1.760000E+00   1.080000E+00   1.220751E+00   1.220836E+00   8.455565E-05
   1.780000E+00   1.080000E+00   1.256353E+00   1.256431E+00   7.868815E-05
   1.800000E+00   1.080000E+00   1.292197E+00   1.292270E+00   7.251162E-05
   1.820000E+00   1.080000E+00   1.328282E+00   1.328348E+00   6.605091E-05
   1.840000E+00   1.080000E+00   1.364604E+00   1.364663E+00   5.933351E-05
   1.860000E+00   1.080000E+00   1.401161E+00   1.401213E+00   5.238705E-05
   1.880000E+00   1.080000E+00   1.437951E+00   1.437996E+00   4.524149E-05
   1.900000E+00   1.080000E+00   1.474970E+00   1.475008E+00   3.792715E-05
   1.920000E+00   1.080000E+00   1.512217E+00   1.512248E+00   3.047642E-05
   1.940000E+00   1.080000E+00   1.549690E+00   1.549713E+00   2.292247E-05
   1.960000E+00   1.080000E+00   1.587385E+00   1.587400E+00   1.530048E-05
   1.980000E+00   1.080000E+00   1.625300E+00   1.625308E+00   7.646895E-06
   2.000000E+00   1.080000E+00   1.663434E+00   1.663434E+00   0.000000E+00

   1.000000E+00   1.100000E+00   1.048412E-01   1.048412E-01   0.000000E+00
   1.020000E+00   1.100000E+00   1.291471E-01   1.291566E-01   9.503149E-06
   1.040000E+00   1.100000E+00   1.538843E-01   1.539033E-01   1.900990E-05
   1.060000E+00   1.100000E+00   1.790447E-01   1.790732E-01   2.847538E-05
   1.080000E+00   1.100000E+00   2.046204E-01   2.046582E-01   3.785559E-05
   1.100000E+00   1.100000E+00   2.306035E-01   2.306506E-01   4.710838E-05
   1.120000E+00   1.100000E+00   2.569869E-01   2.570431E-01   5.619236E-05
   1.140000E+00   1.100000E+00   2.837633E-01   2.838284E-01   6.506844E-05
   1.160000E+00   1.100000E+00   3.109260E-01   3.109997E-01   7.369797E-05
   1.180000E+00   1.100000E+00   3.384683E-01   3.385504E-01   8.204494E-05
   1.200000E+00   1.100000E+00   3.663838E-01   3.664739E-01   9.007360E-05
   1.220000E+00   1.100000E+00   3.946664E-01   3.947641E-01   9.775119E-05
   1.240000E+00   1.100000E+00   4.233100E-01   4.234150E-01   1.050451E-04
   1.260000E+00   1.100000E+00   4.523088E-01   4.524208E-01   1.119260E-04
   1.280000E+00   1.100000E+00   4.816574E-01   4.817757E-01   1.183649E-04
   1.300000E+00   1.100000E+00   5.113501E-01   5.114745E-01   1.243362E-04
   1.320000E+00   1.100000E+00   5.413818E-01   5.415117E-01   1.298146E-04
   1.340000E+00   1.100000E+00   5.717474E-01   5.718822E-01   1.347789E-04
   1.360000E+00   1.100000E+00   6.024419E-01   6.025811E-01   1.392077E-04
   1.380000E+00   1.100000E+00   6.334605E-01   6.336036E-01   1.430842E-04
   1.400000E+00   1.100000E+00   6.647985E-01   6.649449E-01   1.463916E-04
   1.420000E+00   1.100000E+00   6.964514E-01   6.966005E-01   1.491176E-04
   1.440000E+00   1.100000E+00   7.284148E-01   7.285660E-01   1.512499E-04
   1.460000E+00   1.100000E+00   7.606843E-01   7.608371E-01   1.527813E-04
   1.480000E+00   1.100000E+00   7.932558E-01   7.934095E-01   1.537042E-04
   1.500000E+00   1.100000E+00   8.261252E-01   8.262792E-01   1.540162E-04
   1.520000E+00   1.100000E+00   8.592886E-01   8.594423E-01   1.537147E-04
   1.540000E+00   1.100000E+00   8.927421E-01   8.928949E-01   1.528022E-04
   1.560000E+00   1.100000E+00   9.264819E-01   9.266331E-01   1.512811E-04
   1.580000E+00   1.100000E+00   9.605043E-01   9.606535E-01   1.491589E-04
   1.600000E+00   1.100000E+00   9.948059E-01   9.949523E-01   1.464427E-04
   1.620000E+00   1.100000E+00   1.029383E+00   1.029526E+00   1.431449E-04
   1.640000E+00   1.100000E+00   1.064232E+00   1.064372E+00   1.392774E-04
   1.660000E+00   1.100000E+00   1.099350E+00   1.099485E+00   1.348571E-04
   1.680000E+00   1.100000E+00   1.134734E+00   1.134864E+00   1.299008E-04
   1.700000E+00   1.100000E+00   1.170380E+00   1.170505E+00   1.244297E-04
   1.720000E+00   1.100000E+00   1.206286E+00   1.206404E+00   1.184648E-04
   1.740000E+00   1.100000E+00   1.242448E+00   1.242560E+00   1.120315E-04
   1.760000E+00   1.100000E+00   1.278863E+00   1.278968E+00   1.051549E-04
   1.780000E+00   1.100000E+00   1.315528E+00   1.315626E+00   9.786428E-05
   1.800000E+00   1.100000E+00   1.352442E+00   1.352532E+00   9.018850E-05
   1.820000E+00   1.100000E+00   1.389599E+00   1.389682E+00   8.216008E-05
   1.840000E+00   1.100000E+00   1.427000E+00   1.427073E+00   7.381153E-05
   1.860000E+00   1.100000E+00   1.464639E+00   1.464704E+00   6.517838E-05
   1.880000E+00   1.100000E+00   1.502515E+00   1.502571E+00   5.629638E-05
   1.900000E+00   1.100000E+00   1.540626E+00   1.540673E+00   4.720386E-05
   1.920000E+00   1.100000E+00   1.578968E+00   1.579006E+00   3.793959E-05
   1.940000E+00   1.100000E+00   1.617540E+00   1.617568E+00   2.854456E-05
   1.960000E+00   1.100000E+00   1.656338E+00   1.656357E+00   1.906049E-05
   1.980000E+00   1.100000E+00   1.695361E+00   1.695370E+00   9.530888E-06
   2.000000E+00   1.100000E+00   1.734606E+00   1.734606E+00   0.000000E+00

   1.000000E+00   1.120000E+00   1.269281E-01   1.269281E-01   0.000000E+00
   1.020000E+00   1.120000E+00   1.520779E-01   1.520892E-01   1.134696E-05
   1.040000E+00   1.120000E+00   1.776668E-01   1.776895E-01   2.269074E-05
   1.060000E+00   1.120000E+00   2.036867E-01   2.037207E-01   3.397969E-05
   1.080000E+00   1.120000E+00   2.301293E-01   2.301745E-01   4.516347E-05
   1.100000E+00   1.120000E+00   2.569869E-01   2.570431E-01   5.619236E-05
   1.120000E+00   1.120000E+00   2.842520E-01   2.843190E-01   6.701878E-05
   1.140000E+00   1.120000E+00   3.119174E-01   3.119950E-01   7.759562E-05
   1.160000E+00   1.120000E+00   3.399760E-01   3.400639E-01   8.787853E-05
   1.180000E+00   1.120000E+00   3.684212E-01   3.685191E-01   9.782343E-05
   1.200000E+00   1.120000E+00   3.972465E-01   3.973539E-01   1.073895E-04
   1.220000E+00   1.120000E+00   4.264456E-01   4.265621E-01   1.165362E-04
   1.240000E+00   1.120000E+00   4.560123E-01   4.561376E-01   1.252265E-04
   1.260000E+00   1.120000E+00   4.859409E-01   4.860743E-01   1.334237E-04
   1.280000E+00   1.120000E+00   5.162255E-01   5.163666E-01   1.410952E-04
   1.300000E+00   1.120000E+00   5.468607E-01   5.470089E-01   1.482085E-04
   1.320000E+00   1.120000E+00   5.778412E-01   5.779959E-01   1.547359E-04
   1.340000E+00   1.120000E+00   6.091616E-01   6.093222E-01   1.606494E-04
   1.360000E+00   1.120000E+00   6.408170E-01   6.409829E-01   1.659264E-04
   1.380000E+00   1.120000E+00   6.728025E-01   6.729731E-01   1.705440E-04
   1.400000E+00   1.120000E+00   7.051134E-01   7.052878E-01   1.744851E-04
   1.420000E+00   1.120000E+00   7.377449E-01   7.379226E-01   1.777321E-04
   1.440000E+00   1.120000E+00   7.706926E-01   7.708729E-01   1.802734E-04
   1.460000E+00   1.120000E+00   8.039522E-01   8.041343E-01   1.820973E-04
   1.480000E+00   1.120000E+00   8.375194E-01   8.377026E-01   1.831979E-04
   1.500000E+00   1.120000E+00   8.713900E-01   8.715736E-01   1.835692E-04
   1.520000E+00   1.120000E+00   9.055600E-01   9.057432E-01   1.832112E-04
   1.540000E+00   1.120000E+00   9.400255E-01   9.402076E-01   1.821238E-04
   1.560000E+00   1.120000E+00   9.747826E-01   9.749629E-01   1.803129E-04
   1.580000E+00   1.120000E+00   1.009828E+00   1.010005E+00   1.777843E-04
   1.600000E+00   1.120000E+00   1.045157E+00   1.045332E+00   1.745498E-04
   1.620000E+00   1.120000E+00   1.080767E+00   1.080938E+00   1.706207E-04
   1.640000E+00   1.120000E+00   1.116654E+00   1.116820E+00   1.660145E-04
   1.660000E+00   1.120000E+00   1.152815E+00   1.152976E+00   1.607483E-04
