# x   y   V_numerica   V_analitica   |error|
   1.920000E+00   8.000000E-02   3.425748E+00   3.385600E+00   4.014770E-02
   1.940000E+00   8.000000E-02   3.492808E+00   3.459600E+00   3.320762E-02
   1.960000E+00   8.000000E-02   3.559197E+00   3.534400E+00   2.479664E-02
   1.980000E+00   8.000000E-02   3.624224E+00   3.610000E+00   1.422420E-02
   2.000000E+00   8.000000E-02   3.686400E+00   3.686400E+00   0.000000E+00

   1.000000E+00   1.200000E-01   7.744000E-01   7.744000E-01   0.000000E+00
   1.020000E+00   1.200000E-01   8.298365E-01   8.100000E-01   1.983654E-02
   1.040000E+00   1.200000E-01   8.815818E-01   8.464000E-01   3.518180E-02
   1.060000E+00   1.200000E-01   9.311745E-01   8.836000E-01   4.757454E-02
   1.080000E+00   1.200000E-01   9.794649E-01   9.216000E-01   5.786490E-02
   1.100000E+00   1.200000E-01   1.026961E+00   9.604000E-01   6.656054E-02
   1.120000E+00   1.200000E-01   1.073992E+00   1.000000E+00   7.399206E-02
   1.140000E+00   1.200000E-01   1.120791E+00   1.040400E+00   8.039077E-02
   1.160000E+00   1.200000E-01   1.167528E+00   1.081600E+00   8.592757E-02
   1.180000E+00   1.200000E-01   1.214334E+00   1.123600E+00   9.073396E-02
   1.200000E+00   1.200000E-01   1.261314E+00   1.166400E+00   9.491424E-02
   1.220000E+00   1.200000E-01   1.308553E+00   1.210000E+00   9.855304E-02
   1.240000E+00   1.200000E-01   1.356120E+00   1.254400E+00   1.017202E-01
   1.260000E+00   1.200000E-01   1.404074E+00   1.299600E+00   1.044739E-01
   1.280000E+00   1.200000E-01   1.452463E+00   1.345600E+00   1.068632E-01
   1.300000E+00   1.200000E-01   1.501330E+00   1.392400E+00   1.089298E-01
   1.320000E+00   1.200000E-01   1.550709E+00   1.440000E+00   1.107087E-01
   1.340000E+00   1.200000E-01   1.600630E+00   1.488400E+00   1.122299E-01
   1.360000E+00   1.200000E-01   1.651119E+00   1.537600E+00   1.135185E-01
   1.380000E+00   1.200000E-01   1.702196E+00   1.587600E+00   1.145959E-01
   1.400000E+00   1.200000E-01   1.753880E+00   1.638400E+00   1.154795E-01
   1.420000E+00   1.200000E-01   1.806184E+00   1.690000E+00   1.161838E-01
   1.440000E+00   1.200000E-01   1.859120E+00   1.742400E+00   1.167201E-01
   1.460000E+00   1.200000E-01   1.912697E+00   1.795600E+00   1.170972E-01
   1.480000E+00   1.200000E-01   1.966921E+00   1.849600E+00   1.173210E-01
   1.500000E+00   1.200000E-01   2.021795E+00   1.904400E+00   1.173952E-01
   1.520000E+00   1.200000E-01   2.077321E+00   1.960000E+00   1.173209E-01
